amount,time,category,age,location,previous_trans,is_fraud
85.96,22,travel,20,Philadelphia,19,0
167.16,15,gas,76,New York,10,0
117.9,17,dining,60,San Diego,17,0
58.24,18,utilities,24,Houston,20,0
33.59,11,utilities,44,Dallas,12,0
10.21,1,entertainment,79,San Antonio,18,0
80.47,9,travel,59,Houston,12,0
248.56,11,travel,21,New York,16,0
49.93,13,utilities,79,Dallas,20,0
330.53,17,travel,25,San Jose,17,0
5.31,18,entertainment,34,Philadelphia,13,0
8.29,5,electronics,22,Philadelphia,12,0
92.41,4,utilities,80,New York,13,0
45.47,15,groceries,26,Phoenix,12,0
160.22,13,utilities,25,Houston,16,0
32.51,12,utilities,24,New York,11,1
11.69,20,electronics,54,San Antonio,13,0
25.63,1,dining,72,Houston,21,0
5.26,1,dining,84,Chicago,12,0
8.55,11,groceries,25,Los Angeles,20,0
106.37,0,groceries,86,San Diego,18,0
94.38,18,groceries,22,Phoenix,14,0
51.19,15,dining,34,San Jose,13,0
4.2,6,gas,75,Dallas,14,0
21.54,20,electronics,80,Phoenix,11,0
7.61,6,travel,44,San Jose,18,0
135.89,15,groceries,85,New York,20,0
16.44,5,travel,45,San Jose,20,0
9.0,17,entertainment,75,Phoenix,14,0
34.32,0,electronics,67,Phoenix,10,0
15.36,0,travel,84,San Diego,22,0
196.47,13,dining,48,Philadelphia,12,0
13.71,5,gas,29,Phoenix,23,0
6.18,5,dining,72,San Diego,13,0
2.5,3,groceries,21,New York,15,0
31.91,11,gas,59,Phoenix,14,0
16.87,17,groceries,71,Chicago,12,0
5.96,9,gas,39,Phoenix,17,0
137.97,2,travel,18,Chicago,26,0
73.75,2,dining,65,Houston,20,0
32.01,7,travel,60,Dallas,21,0
170.24,21,entertainment,37,Los Angeles,11,0
73.34,22,electronics,35,San Jose,13,0
12.34,0,dining,87,New York,10,0
9.52,17,utilities,66,Houston,17,0
88.37,14,dining,34,San Diego,12,0
53.28,20,entertainment,70,Phoenix,18,0
40.6,19,dining,39,Dallas,17,0
11.99,16,entertainment,27,San Jose,9,1
68.69,10,dining,41,Chicago,15,0
13.38,12,entertainment,29,Dallas,13,0
29.3,19,gas,21,New York,15,0
187.98,9,groceries,59,Los Angeles,11,0
14.98,12,travel,22,Dallas,16,0
5.01,16,dining,43,Dallas,12,0
9.36,20,electronics,76,San Jose,18,0
109.2,0,groceries,79,Phoenix,19,0
44.96,19,entertainment,22,San Jose,12,0
28.37,15,electronics,43,Houston,15,0
17.98,15,groceries,23,Dallas,19,0
59.29,20,utilities,41,San Jose,13,0
11.95,2,dining,70,Los Angeles,12,0
47.79,1,dining,24,Chicago,20,0
13.77,5,entertainment,27,San Diego,16,0
11.28,10,groceries,56,New York,20,0
15.41,2,groceries,45,Los Angeles,15,0
21.11,0,entertainment,59,Phoenix,19,0
31.23,10,utilities,79,San Antonio,24,0
43.93,12,dining,69,San Jose,12,0
0.4,4,travel,39,Dallas,8,0
12.56,17,utilities,74,Chicago,27,0
20.7,14,entertainment,28,Houston,20,0
201.56,17,travel,31,San Jose,14,0
9.06,14,groceries,48,New York,20,0
40.26,19,gas,21,New York,9,0
199.15,19,gas,39,New York,15,0
6.85,19,utilities,81,Houston,20,0
53.13,6,gas,78,Dallas,18,0
12.65,16,utilities,23,San Diego,11,0
18.07,7,gas,85,Houston,8,0
12.63,12,dining,23,San Diego,13,0
13.76,15,gas,83,San Antonio,15,0
868.09,9,dining,53,Philadelphia,18,0
91.23,13,travel,32,San Jose,12,0
124.22,5,groceries,57,Los Angeles,15,0
59.76,19,utilities,58,Chicago,12,0
4.82,21,travel,24,Houston,10,0
53.19,6,utilities,39,San Antonio,14,0
120.0,5,gas,89,San Diego,12,0
11.89,16,dining,28,San Diego,9,0
105.47,20,groceries,19,Houston,17,0
77.11,23,gas,47,Dallas,12,0
305.65,7,groceries,85,San Diego,16,0
20.06,11,electronics,70,Phoenix,16,0
8.87,3,travel,38,Chicago,12,0
21.46,9,dining,42,Los Angeles,14,0
185.43,5,dining,90,Dallas,13,0
3.69,6,dining,89,New York,19,0
2.77,20,gas,22,San Antonio,16,0
36.87,7,entertainment,83,San Antonio,7,0
19.47,2,utilities,66,New York,13,0
33.42,7,groceries,25,San Antonio,17,0
102.96,14,utilities,44,New York,15,0
17.06,20,utilities,19,Los Angeles,28,0
3.5,0,entertainment,45,Dallas,20,0
385.05,12,groceries,28,San Diego,10,0
10.01,21,electronics,63,Dallas,21,0
9.29,17,dining,38,Dallas,17,0
124.52,14,travel,59,Houston,13,0
20.88,6,utilities,49,Phoenix,29,0
30.69,14,entertainment,49,San Jose,16,0
59.11,2,entertainment,88,San Antonio,15,0
121.55,13,travel,39,Philadelphia,12,0
22.19,19,travel,38,Dallas,17,1
205.19,3,gas,39,Los Angeles,14,0
2.55,3,groceries,51,San Diego,9,0
82.41,2,utilities,27,Los Angeles,18,0
12.09,4,utilities,82,Los Angeles,12,0
171.87,10,travel,82,Chicago,19,0
39.27,7,dining,84,Houston,17,0
14.77,1,gas,60,Philadelphia,18,0
73.36,15,electronics,58,Philadelphia,11,0
96.72,9,utilities,30,Los Angeles,18,0
71.54,17,entertainment,21,Philadelphia,15,0
9.63,6,dining,40,San Diego,14,0
18.53,4,travel,87,Phoenix,15,0
32.95,6,utilities,51,New York,16,0
31.52,20,groceries,58,San Diego,15,0
81.43,5,travel,35,Philadelphia,18,0
2.95,23,entertainment,50,Los Angeles,11,0
49.46,0,groceries,42,San Antonio,12,0
23.38,10,gas,69,San Diego,18,0
12.11,12,travel,34,Los Angeles,11,0
13.59,11,travel,68,New York,18,0
25.6,0,utilities,20,Philadelphia,10,0
0.44,20,groceries,72,Philadelphia,14,0
14.27,14,gas,73,San Diego,20,0
11.58,0,travel,52,San Antonio,19,0
62.76,2,dining,85,San Diego,11,0
12.6,14,entertainment,76,San Jose,22,0
25.58,8,groceries,76,San Jose,11,0
210.76,13,dining,30,Phoenix,13,0
109.2,22,utilities,79,Los Angeles,13,0
97.78,21,electronics,64,Phoenix,9,0
18.18,23,gas,20,Los Angeles,17,0
63.54,7,travel,38,Dallas,12,0
25.01,21,electronics,82,Phoenix,11,0
26.17,3,travel,35,New York,12,0
54.14,19,dining,30,Dallas,12,0
16.18,19,utilities,88,San Jose,16,0
198.66,5,utilities,62,Phoenix,12,0
27.33,0,utilities,79,New York,5,0
69.55,17,utilities,47,Dallas,13,0
189.94,5,groceries,31,Dallas,14,0
114.2,13,groceries,70,San Jose,11,0
6.11,10,travel,27,San Jose,15,0
56.48,16,groceries,89,Dallas,13,0
91.91,8,travel,48,Philadelphia,12,0
96.57,21,gas,23,San Jose,20,0
8.71,6,groceries,36,San Jose,16,0
15.05,13,groceries,29,Los Angeles,21,0
109.23,16,groceries,81,San Antonio,19,0
13.28,7,gas,72,Los Angeles,10,0
23.11,15,entertainment,84,Houston,22,0
219.43,11,gas,26,Houston,15,0
31.27,11,utilities,23,San Jose,18,0
13.84,4,gas,18,San Antonio,15,0
11.55,4,entertainment,59,Philadelphia,23,0
49.37,13,groceries,72,San Jose,17,0
6.69,5,groceries,66,San Antonio,23,0
24.61,6,entertainment,47,Philadelphia,14,1
49.4,22,dining,52,New York,9,0
157.43,20,travel,80,Houston,18,0
73.78,16,utilities,39,Chicago,12,0
14.06,8,gas,60,San Antonio,21,0
136.2,21,travel,45,San Antonio,22,0
23.12,12,dining,35,Houston,14,0
7.52,8,utilities,49,San Antonio,9,0
26.94,15,electronics,86,Houston,9,0
186.01,3,utilities,71,Dallas,10,0
40.38,1,gas,51,Chicago,12,0
33.62,12,travel,48,San Jose,10,0
236.19,12,utilities,21,Los Angeles,19,0
5.94,18,electronics,31,Phoenix,18,0
7.08,11,electronics,32,Dallas,13,1
4.76,3,groceries,77,Chicago,13,0
51.79,9,gas,37,New York,14,0
40.44,15,electronics,37,Dallas,10,0
210.88,23,entertainment,66,Phoenix,12,0
44.35,18,travel,85,Los Angeles,15,0
20.39,7,entertainment,35,Philadelphia,16,0
33.19,5,dining,41,Chicago,7,0
38.14,3,entertainment,44,Dallas,16,0
4.45,6,travel,50,Chicago,20,0
856.11,13,dining,81,Los Angeles,13,0
61.8,12,entertainment,42,Chicago,13,0
42.61,20,entertainment,86,Philadelphia,16,0
69.28,4,gas,35,Chicago,12,0
77.58,8,dining,62,Dallas,13,0
27.98,2,entertainment,37,Dallas,10,0
15.53,9,electronics,52,Dallas,8,0
67.99,14,travel,23,Los Angeles,18,0
52.61,19,travel,26,San Antonio,18,0
12.53,20,travel,69,Los Angeles,15,0
181.79,16,entertainment,45,New York,19,0
47.09,22,electronics,36,Phoenix,6,0
79.5,23,travel,80,San Diego,15,0
175.97,5,utilities,24,Chicago,17,1
34.0,2,travel,54,San Antonio,13,0
48.44,17,groceries,53,Philadelphia,14,0
87.53,4,utilities,34,New York,11,0
13.88,12,travel,54,San Antonio,18,0
35.33,0,entertainment,77,Chicago,18,0
38.5,16,travel,66,Houston,14,0
10.51,2,electronics,73,San Jose,18,0
534.41,18,electronics,51,Los Angeles,12,0
6.12,20,travel,47,New York,13,0
6.97,19,gas,44,Phoenix,15,0
160.3,21,entertainment,68,Philadelphia,10,0
77.94,11,entertainment,26,Los Angeles,19,0
9.67,7,entertainment,37,San Jose,19,0
68.63,7,travel,64,Philadelphia,16,0
192.76,14,travel,36,Philadelphia,10,0
31.93,10,groceries,85,San Diego,12,0
748.89,19,electronics,29,San Diego,16,0
4.18,0,gas,90,Philadelphia,17,0
76.14,15,utilities,22,San Antonio,14,0
134.27,13,utilities,86,Houston,19,0
96.51,6,electronics,42,Phoenix,17,0
25.91,5,dining,48,Philadelphia,11,0
23.37,20,groceries,63,Philadelphia,18,0
56.43,3,electronics,51,Chicago,13,0
88.14,21,groceries,58,Dallas,8,0
68.24,7,dining,85,Houston,12,0
115.36,21,groceries,55,San Diego,13,0
9.75,18,entertainment,63,Houston,12,0
25.2,2,electronics,86,Philadelphia,8,0
10.72,3,utilities,44,New York,13,0
20.84,12,travel,60,Los Angeles,14,0
111.97,20,dining,88,Philadelphia,13,0
37.7,1,dining,62,Chicago,10,0
756.14,10,travel,35,San Antonio,16,0
41.77,15,electronics,49,New York,32,0
35.57,9,gas,19,Chicago,13,0
37.62,14,travel,58,Chicago,17,0
15.4,9,groceries,37,New York,20,0
30.9,1,travel,75,Houston,9,0
128.17,5,groceries,55,San Diego,21,0
37.97,13,groceries,18,San Antonio,16,0
12.78,1,utilities,86,San Antonio,16,0
10.91,9,travel,71,Phoenix,26,0
19.29,16,gas,31,Houston,10,0
36.18,7,utilities,42,San Jose,19,0
138.7,15,gas,26,Philadelphia,12,0
6.63,13,travel,78,Los Angeles,13,0
22.56,9,gas,69,New York,19,0
39.38,12,groceries,25,San Antonio,12,0
3.67,0,gas,33,Houston,10,0
12.18,9,travel,25,San Antonio,13,0
14.65,21,dining,40,Philadelphia,24,0
12.74,11,dining,90,Dallas,12,0
41.69,16,utilities,51,San Jose,13,0
27.31,23,entertainment,35,Philadelphia,15,0
17.01,13,dining,61,Chicago,9,0
55.34,4,gas,32,San Antonio,17,0
261.83,18,utilities,32,Dallas,11,0
236.77,4,gas,40,San Jose,18,0
3.3,14,entertainment,82,Philadelphia,21,0
66.19,12,electronics,88,San Antonio,14,0
26.75,16,utilities,49,San Diego,20,0
39.89,0,dining,49,Houston,7,0
20.53,13,dining,50,Phoenix,19,0
38.13,3,travel,60,Houston,13,0
39.71,8,entertainment,30,New York,13,0
16.53,16,dining,26,Philadelphia,12,0
11.29,2,travel,79,San Antonio,15,0
19.33,12,entertainment,74,Los Angeles,12,0
43.86,11,utilities,65,Philadelphia,16,0
67.95,15,utilities,60,Los Angeles,11,0
92.21,3,travel,84,San Jose,13,0
18.3,17,utilities,49,Phoenix,20,0
46.55,22,travel,90,New York,14,0
105.11,2,groceries,77,Chicago,13,0
134.12,16,gas,18,Houston,16,0
30.86,0,entertainment,74,Houston,17,0
25.4,18,travel,86,Los Angeles,14,0
41.65,21,entertainment,86,San Diego,13,0
8.33,3,groceries,85,Philadelphia,13,0
26.25,16,entertainment,78,Dallas,18,0
80.92,6,travel,25,Philadelphia,18,0
71.55,1,gas,24,Chicago,10,0
23.94,11,gas,54,Los Angeles,17,0
43.0,4,utilities,59,Dallas,20,0
12.31,15,gas,49,Chicago,11,0
77.03,7,gas,34,Philadelphia,22,0
30.16,22,entertainment,45,San Jose,18,0
23.78,7,entertainment,87,Los Angeles,13,0
21.45,12,dining,65,San Antonio,11,0
30.71,13,dining,71,New York,18,0
19.35,10,groceries,59,Dallas,17,0
72.95,5,electronics,53,New York,15,0
20.61,15,gas,83,Dallas,16,0
223.98,22,utilities,48,New York,25,0
192.15,21,gas,82,New York,16,0
11.36,14,travel,20,San Diego,19,0
36.0,15,groceries,30,New York,12,0
15.17,12,travel,48,San Diego,22,0
22.38,11,travel,46,Chicago,11,0
366.1,17,entertainment,74,Houston,17,0
22.89,17,groceries,50,Los Angeles,23,0
51.02,13,groceries,70,Philadelphia,11,0
63.41,1,dining,27,San Antonio,14,0
9.97,21,utilities,80,San Jose,22,0
11.87,1,electronics,90,Chicago,12,0
7.79,2,travel,82,Dallas,11,0
11.44,23,gas,19,Chicago,12,1
1.08,7,utilities,19,San Antonio,17,0
63.66,10,gas,86,Houston,17,0
389.57,11,dining,54,Phoenix,14,0
39.54,3,utilities,19,Dallas,11,0
6.05,8,travel,78,Chicago,15,0
15.31,23,entertainment,57,Chicago,13,0
19.09,16,entertainment,80,Dallas,24,0
9.77,23,travel,42,Dallas,16,0
92.96,15,dining,55,Houston,14,0
87.56,16,dining,54,New York,13,0
8.28,14,groceries,44,New York,21,0
79.05,19,electronics,67,Dallas,14,0
206.89,21,gas,51,Philadelphia,14,0
324.75,6,entertainment,61,Phoenix,13,0
1030.97,9,electronics,89,San Jose,16,0
11.22,3,utilities,21,Chicago,16,0
981.48,23,gas,69,Chicago,11,0
21.65,23,gas,72,Los Angeles,15,0
16.27,13,gas,90,San Antonio,10,0
49.03,13,utilities,29,Dallas,11,0
16.47,13,travel,31,Philadelphia,17,0
53.46,13,travel,52,San Jose,13,0
6.79,21,travel,23,New York,19,0
24.87,19,gas,64,Philadelphia,15,0
154.89,17,dining,40,San Diego,12,0
30.92,14,entertainment,85,San Diego,18,0
39.25,22,electronics,82,San Jose,12,0
58.58,18,utilities,76,Chicago,13,0
134.94,12,electronics,26,New York,18,0
4.54,11,entertainment,75,Phoenix,11,0
66.78,18,gas,65,Philadelphia,13,0
24.0,18,electronics,80,San Jose,11,0
40.45,19,gas,26,Dallas,11,0
118.15,1,electronics,61,Los Angeles,11,1
7.9,20,dining,63,New York,17,0
9.82,2,travel,32,San Antonio,19,0
3.25,9,dining,70,Los Angeles,12,0
17.13,4,dining,65,Los Angeles,16,0
163.45,11,gas,89,Chicago,15,0
28.65,6,electronics,59,Houston,15,0
6.63,8,electronics,34,San Antonio,13,0
18.49,1,dining,52,New York,13,0
5.55,9,electronics,48,Philadelphia,12,0
8.58,5,dining,21,San Antonio,17,0
52.8,11,groceries,65,Chicago,15,0
8.1,5,dining,31,Chicago,15,0
125.86,2,utilities,42,Los Angeles,26,0
30.41,9,utilities,63,Phoenix,15,0
36.7,8,electronics,65,San Antonio,12,0
23.71,19,dining,57,Chicago,17,0
83.71,4,dining,67,San Antonio,13,0
84.76,2,travel,24,San Diego,15,1
49.5,4,gas,77,Chicago,18,0
65.22,7,travel,52,New York,16,0
25.67,7,travel,80,Chicago,18,0
63.47,13,dining,37,Philadelphia,16,0
22.08,23,dining,33,New York,15,0
33.2,21,utilities,39,Dallas,10,0
23.82,16,entertainment,53,Chicago,10,0
19.13,10,electronics,36,Chicago,16,0
14.48,15,utilities,19,San Antonio,9,0
58.05,5,travel,85,San Antonio,13,0
159.61,10,utilities,24,Philadelphia,17,0
135.01,9,utilities,64,San Antonio,17,0
7.33,22,utilities,66,Phoenix,17,0
155.56,8,travel,60,San Diego,11,0
22.61,23,entertainment,49,San Jose,18,0
68.09,23,groceries,34,Los Angeles,12,0
11.16,14,electronics,31,Phoenix,9,0
39.27,6,electronics,49,Dallas,21,0
48.25,17,gas,77,Houston,15,0
5.58,0,utilities,77,San Diego,13,0
68.71,14,entertainment,69,Chicago,13,0
166.52,1,travel,83,Philadelphia,15,0
26.85,21,groceries,21,San Diego,12,0
169.39,1,groceries,80,Dallas,12,0
26.37,9,utilities,50,San Antonio,12,0
91.79,19,utilities,18,Philadelphia,22,0
2.31,14,travel,81,Philadelphia,7,0
603.37,9,gas,54,Philadelphia,11,0
199.25,18,travel,87,San Jose,13,0
23.53,21,dining,24,Dallas,27,0
3.11,12,travel,41,Chicago,16,0
46.79,23,utilities,85,Houston,15,0
5.85,10,entertainment,72,Chicago,8,0
56.48,21,utilities,20,Dallas,15,0
54.26,1,gas,40,Phoenix,15,0
10.7,20,utilities,53,San Jose,14,0
127.12,12,groceries,74,San Diego,11,0
87.07,21,travel,65,San Diego,22,0
106.8,21,electronics,30,Dallas,9,0
33.47,20,travel,78,San Jose,17,0
6.06,0,dining,41,San Antonio,22,0
107.07,4,entertainment,60,Chicago,19,1
23.94,20,entertainment,50,Phoenix,17,0
6.25,21,travel,41,Chicago,14,0
167.75,6,travel,39,Los Angeles,22,0
411.29,12,utilities,69,Chicago,14,0
31.52,12,electronics,23,San Jose,14,0
441.84,19,gas,36,Dallas,13,0
36.95,22,utilities,46,Dallas,15,0
20.98,20,groceries,81,San Diego,18,0
15.54,5,groceries,31,San Antonio,20,0
236.16,19,entertainment,47,New York,18,0
12.99,11,entertainment,88,Dallas,16,0
80.02,7,electronics,38,San Jose,14,0
16.93,8,entertainment,82,Los Angeles,13,0
19.06,17,dining,21,Philadelphia,12,0
114.01,10,groceries,63,San Jose,14,0
20.99,19,electronics,25,Phoenix,21,0
20.37,10,groceries,35,Philadelphia,23,0
128.94,23,travel,77,San Diego,12,0
225.17,23,travel,62,San Diego,12,0
71.78,14,electronics,89,San Jose,14,0
15.09,8,utilities,48,Los Angeles,9,0
17.94,2,dining,45,San Antonio,15,0
36.45,16,gas,81,Los Angeles,18,0
48.67,16,dining,54,New York,12,0
10.12,2,gas,84,San Diego,11,0
78.86,18,entertainment,85,Dallas,17,0
36.69,8,gas,52,San Antonio,17,0
4.23,16,electronics,53,Houston,15,0
10.86,22,dining,74,San Antonio,15,0
18.08,17,gas,87,Houston,15,0
30.34,22,entertainment,21,San Antonio,13,1
319.62,14,groceries,66,Houston,12,0
44.07,0,gas,56,Dallas,15,0
12.07,9,utilities,35,Phoenix,15,0
43.15,7,entertainment,77,San Antonio,14,0
21.7,9,travel,27,San Diego,12,0
48.9,1,gas,40,Phoenix,15,0
66.47,18,travel,85,New York,21,0
141.33,13,groceries,76,Houston,9,0
32.16,7,electronics,24,Chicago,17,0
236.69,18,entertainment,30,San Antonio,20,0
98.46,0,gas,20,Philadelphia,9,0
14.17,15,gas,57,Philadelphia,13,0
469.57,23,groceries,28,Los Angeles,11,0
49.03,14,gas,68,Philadelphia,14,0
12.16,19,travel,40,San Diego,14,0
240.69,23,gas,49,Phoenix,16,0
400.75,4,gas,58,Dallas,10,0
31.83,2,travel,59,Los Angeles,8,0
18.09,16,travel,55,San Antonio,12,0
26.93,9,utilities,84,Philadelphia,15,0
78.08,4,utilities,89,Philadelphia,12,0
153.46,10,travel,89,Houston,17,0
65.67,5,dining,59,San Jose,20,0
37.41,3,electronics,60,Dallas,18,0
199.86,6,utilities,50,Philadelphia,10,0
22.75,18,entertainment,54,San Diego,17,0
114.1,6,utilities,74,San Diego,14,0
23.44,13,entertainment,81,Houston,16,0
55.55,16,utilities,81,Phoenix,16,0
28.9,22,travel,77,Los Angeles,10,0
30.97,16,gas,69,Houston,20,0
21.05,12,entertainment,89,Philadelphia,17,0
166.31,0,gas,85,Los Angeles,20,0
13.74,1,gas,44,Los Angeles,18,0
13.62,17,electronics,76,San Jose,20,1
422.08,3,utilities,36,San Antonio,11,0
107.06,12,utilities,20,San Jose,12,0
1.89,0,travel,90,Phoenix,9,0
16.81,3,entertainment,56,Chicago,19,0
3.76,1,dining,83,Chicago,19,1
10.58,3,travel,90,San Antonio,9,0
0.77,15,gas,73,Chicago,17,0
28.1,3,entertainment,23,San Jose,30,0
8.41,8,utilities,45,Phoenix,20,0
35.58,16,utilities,65,Los Angeles,14,0
4.71,20,utilities,65,Chicago,17,0
36.58,22,utilities,84,Houston,11,0
20.13,19,groceries,71,New York,14,0
200.81,20,utilities,33,Houston,14,0
180.12,1,utilities,52,Houston,22,0
84.98,2,dining,47,Chicago,18,0
22.38,22,dining,65,San Jose,13,0
358.69,14,entertainment,86,Dallas,13,0
5.14,6,gas,25,Chicago,16,0
6.15,3,utilities,68,Los Angeles,13,0
29.95,11,utilities,27,San Antonio,16,0
495.14,0,entertainment,45,Dallas,9,0
25.98,16,gas,53,Philadelphia,15,0
26.58,3,utilities,77,Phoenix,12,0
5.87,3,utilities,27,New York,18,0
103.04,21,travel,31,Chicago,15,0
103.94,22,groceries,80,Dallas,16,0
85.36,8,entertainment,64,San Diego,14,0
15.56,20,travel,86,Dallas,14,0
14.18,9,dining,73,San Diego,15,0
7.02,18,gas,23,New York,15,0
36.62,18,electronics,36,San Diego,13,0
9.06,14,electronics,69,San Diego,10,0
8.06,21,dining,79,Phoenix,20,0
19.92,16,groceries,66,Philadelphia,8,0
18.41,6,gas,28,Los Angeles,16,0
17.36,2,gas,63,New York,14,0
57.96,4,electronics,86,San Diego,13,0
36.41,15,groceries,62,San Antonio,9,0
23.43,22,electronics,75,Houston,11,0
41.25,6,electronics,49,San Antonio,17,0
10.08,15,gas,27,Los Angeles,12,0
37.57,8,travel,30,Los Angeles,14,1
39.68,0,gas,30,San Antonio,16,0
5.45,2,electronics,53,Chicago,16,0
109.38,7,gas,90,Philadelphia,17,0
11.5,17,dining,36,San Antonio,11,0
36.91,23,groceries,24,San Antonio,22,0
133.93,23,utilities,32,San Jose,17,0
100.57,17,gas,63,Houston,13,0
34.51,23,gas,65,Chicago,9,0
21.43,18,utilities,83,New York,9,0
103.24,6,utilities,21,San Antonio,9,0
74.41,19,groceries,20,Dallas,15,0
15.77,5,groceries,20,New York,22,0
12.76,10,utilities,86,Phoenix,18,0
2.75,4,dining,45,Houston,10,0
39.84,11,electronics,40,San Jose,19,0
29.99,0,utilities,47,Los Angeles,16,0
129.47,18,entertainment,79,San Antonio,15,0
50.95,10,gas,68,San Antonio,12,0
164.2,14,groceries,58,San Diego,9,0
14.34,15,entertainment,81,Chicago,15,0
129.77,2,entertainment,60,Philadelphia,14,0
17.55,10,groceries,75,Houston,21,0
84.19,10,gas,76,Chicago,8,0
5.75,9,utilities,57,Houston,12,0
43.91,1,dining,63,New York,13,0
3.06,19,travel,79,San Antonio,24,0
24.03,4,entertainment,66,San Antonio,13,0
56.17,22,utilities,40,San Antonio,14,0
17.72,22,travel,61,Los Angeles,15,0
9.39,7,gas,61,New York,14,0
91.41,12,entertainment,36,Dallas,18,0
29.25,14,utilities,61,Los Angeles,20,0
18.4,1,entertainment,28,Phoenix,12,0
34.82,11,utilities,77,Phoenix,12,0
783.68,23,gas,55,San Diego,22,0
132.19,7,dining,20,New York,14,0
133.63,20,gas,33,San Antonio,12,0
55.85,18,electronics,26,Chicago,18,0
40.44,22,electronics,58,Los Angeles,13,0
1.87,0,gas,55,Phoenix,12,0
14.66,7,groceries,86,Houston,14,0
18.6,9,travel,82,Dallas,16,0
3.49,12,gas,52,New York,15,0
8.26,4,gas,52,Chicago,11,0
3.07,21,entertainment,65,Chicago,15,0
31.63,8,entertainment,25,Houston,14,0
88.46,9,utilities,44,San Antonio,12,0
124.98,13,travel,26,Phoenix,11,0
54.47,23,entertainment,47,San Jose,21,0
10.42,10,travel,31,Philadelphia,14,0
3.26,13,gas,40,Chicago,9,0
4.02,2,travel,46,Phoenix,21,0
7.22,20,electronics,43,Los Angeles,14,0
11.4,15,entertainment,32,Houston,13,0
27.34,19,entertainment,90,Chicago,23,0
9.81,16,groceries,90,Chicago,18,0
49.74,4,travel,84,Houston,12,0
25.06,6,utilities,33,San Diego,19,0
33.54,16,electronics,30,San Diego,13,0
130.1,19,gas,41,New York,16,0
8.03,21,groceries,79,Phoenix,14,0
54.73,10,electronics,74,Los Angeles,26,0
32.56,11,utilities,53,San Jose,15,0
22.19,23,groceries,77,Philadelphia,13,0
95.8,1,electronics,90,Chicago,11,0
95.09,18,utilities,39,San Jose,10,0
10.64,4,dining,20,San Jose,22,0
26.61,10,groceries,53,Dallas,16,0
46.41,22,utilities,53,Dallas,10,0
23.86,18,groceries,27,San Diego,15,0
66.82,6,entertainment,38,Los Angeles,17,0
46.41,20,entertainment,66,Los Angeles,17,0
298.59,21,electronics,26,Los Angeles,19,0
5.28,5,travel,69,Phoenix,13,0
28.59,10,dining,65,San Jose,17,0
11.13,13,gas,77,Dallas,16,0
68.37,3,travel,67,San Antonio,17,0
4.76,7,gas,56,San Antonio,13,0
50.18,8,gas,33,Chicago,17,0
15.55,1,gas,45,Chicago,24,1
13.72,10,utilities,23,San Jose,22,0
5.84,19,groceries,78,Chicago,12,0
18.95,21,entertainment,23,New York,18,0
121.68,6,travel,83,San Diego,25,0
32.13,3,gas,57,Los Angeles,15,0
70.33,23,entertainment,88,San Antonio,19,0
244.1,13,gas,79,Dallas,14,0
45.45,23,dining,45,Los Angeles,13,0
16.94,0,utilities,64,New York,18,0
58.02,23,dining,26,Phoenix,10,0
17.23,11,dining,69,San Jose,14,0
18.08,18,utilities,32,Phoenix,13,0
5.34,4,groceries,51,New York,19,0
100.64,7,dining,37,Dallas,26,0
20.84,10,travel,77,Chicago,13,0
41.2,21,gas,75,Los Angeles,22,0
9.55,3,utilities,84,San Antonio,16,0
55.88,14,utilities,19,Phoenix,14,0
13.27,19,gas,67,Houston,14,0
27.94,11,entertainment,31,Houston,9,0
94.95,19,electronics,73,Dallas,17,0
85.53,21,dining,86,Dallas,17,0
32.25,22,travel,61,New York,11,0
3.97,20,groceries,63,San Jose,17,0
1201.56,9,dining,23,San Antonio,17,0
269.09,23,gas,25,San Diego,12,0
78.82,15,groceries,56,Phoenix,16,0
13.41,22,entertainment,61,San Antonio,14,0
28.9,7,dining,44,San Diego,12,0
17.25,19,groceries,33,San Diego,15,0
150.9,7,dining,56,Dallas,19,0
45.38,5,utilities,18,Phoenix,16,0
12.92,2,dining,68,Los Angeles,20,0
18.82,7,travel,80,Philadelphia,14,0
127.16,22,dining,50,New York,12,0
225.91,9,groceries,67,San Jose,12,0
207.26,4,travel,71,Philadelphia,18,0
82.14,10,groceries,44,Chicago,13,0
24.46,3,gas,36,Chicago,22,0
0.68,16,gas,45,San Antonio,14,0
47.3,2,electronics,40,Houston,13,0
33.04,17,electronics,81,Phoenix,13,0
39.17,7,travel,56,Philadelphia,13,0
35.33,23,gas,66,San Jose,13,0
6.74,11,electronics,76,Philadelphia,8,0
64.64,20,electronics,37,Los Angeles,11,0
70.72,15,utilities,78,Chicago,16,0
75.1,13,groceries,26,New York,18,0
103.12,20,electronics,40,Chicago,11,0
68.37,15,travel,24,San Diego,16,0
20.25,3,utilities,48,Houston,17,0
30.42,0,gas,77,Los Angeles,24,0
36.94,0,electronics,78,Houston,17,0
37.68,21,dining,43,San Antonio,14,0
109.71,14,gas,71,Dallas,13,0
71.69,19,travel,48,Phoenix,11,0
400.54,19,groceries,58,Phoenix,14,0
467.67,2,gas,45,Phoenix,19,0
36.44,13,dining,23,San Jose,17,0
0.33,8,gas,51,Dallas,8,0
146.09,18,electronics,26,San Antonio,10,0
17.31,7,travel,29,Chicago,8,0
12.66,1,dining,33,Los Angeles,21,0
20.53,3,travel,88,Dallas,19,0
19.38,0,entertainment,48,Chicago,14,0
69.04,10,gas,50,San Diego,24,0
