amount,time,category,age,location,previous_trans,is_fraud
44.72,23,utilities,46,San Jose,28,0
42.7,1,travel,64,New York,28,1
65.95,20,travel,47,Philadelphia,17,0
40.78,7,groceries,55,Los Angeles,20,0
28.54,17,entertainment,44,San Antonio,20,0
58.57,15,entertainment,32,Houston,16,0
19.56,4,groceries,76,Phoenix,28,0
8.32,21,travel,20,Phoenix,21,0
17.06,12,electronics,27,Phoenix,20,0
9.54,18,dining,34,Los Angeles,14,0
10.22,2,electronics,28,Phoenix,12,0
17.38,7,travel,65,Chicago,23,0
9.09,11,gas,22,Houston,28,0
14.76,1,entertainment,86,Los Angeles,21,0
3.02,10,electronics,81,Houston,19,0
24.86,11,utilities,31,Dallas,15,0
20.11,17,utilities,67,San Diego,26,0
8.87,12,groceries,43,Chicago,22,0
38.83,4,travel,89,New York,20,0
51.29,21,travel,86,New York,28,0
4.02,11,electronics,24,Philadelphia,30,0
9.37,1,entertainment,33,Chicago,20,0
9.31,4,travel,72,Houston,19,1
7.85,6,electronics,73,New York,24,1
46.04,23,electronics,21,San Diego,26,0
16.55,11,dining,65,New York,19,0
15.42,15,dining,34,Phoenix,18,0
2.71,22,travel,53,Philadelphia,28,0
37.92,7,electronics,87,Los Angeles,18,0
5.82,8,groceries,55,San Antonio,22,0
21.33,14,groceries,79,San Antonio,21,0
26.51,4,dining,65,New York,23,0
78.31,12,travel,27,Houston,21,0
5.43,4,entertainment,53,Houston,19,0
0.98,10,gas,46,Phoenix,20,0
24.14,9,groceries,21,New York,13,0
121.57,19,groceries,61,New York,17,0
69.33,12,dining,73,San Antonio,22,0
24.77,8,dining,59,Dallas,18,0
12.28,20,travel,30,New York,17,0
45.02,13,dining,63,Los Angeles,16,0
7.59,17,utilities,50,Philadelphia,24,0
32.34,14,gas,38,Philadelphia,15,0
33.3,9,electronics,74,Los Angeles,18,0
57.99,23,groceries,86,Dallas,14,0
317.24,6,utilities,87,Houston,12,0
29.74,7,entertainment,84,San Antonio,19,0
12.07,2,utilities,65,Philadelphia,24,0
19.58,14,travel,50,Chicago,23,0
3.42,15,entertainment,53,San Diego,19,0
10.03,3,entertainment,50,San Antonio,30,1
13.34,20,dining,48,Dallas,20,0
11.89,5,utilities,38,Chicago,22,0
23.39,0,travel,44,New York,23,0
8.82,3,groceries,89,Los Angeles,19,1
61.62,10,gas,79,New York,19,0
20.09,11,dining,43,Phoenix,20,0
19.9,4,utilities,83,San Jose,17,0
14.47,22,groceries,29,Los Angeles,18,0
23.46,20,utilities,39,Chicago,12,0
45.84,15,dining,34,San Diego,17,0
8.44,12,groceries,24,San Jose,21,0
10.4,12,dining,85,Phoenix,15,0
14.82,16,utilities,54,Houston,20,0
5.23,6,entertainment,55,Phoenix,22,0
8.85,7,gas,28,San Jose,20,0
12.48,12,electronics,18,Philadelphia,20,0
48.15,22,gas,42,San Antonio,23,0
26.12,15,entertainment,59,Dallas,21,0
24.38,3,dining,69,New York,22,0
47.04,7,gas,41,Houston,22,0
17.51,15,dining,70,Dallas,20,0
29.68,20,dining,73,Phoenix,23,0
18.12,9,groceries,80,San Diego,15,0
26.19,11,travel,25,New York,23,0
11.21,11,dining,76,Houston,17,0
1.75,4,gas,62,Dallas,27,0
17.56,15,gas,44,New York,11,0
83.32,0,gas,69,New York,14,0
50.71,8,entertainment,35,Houston,24,0
52.74,11,electronics,33,Chicago,18,0
69.14,4,dining,83,San Antonio,23,1
21.95,21,dining,22,Chicago,26,0
24.47,19,dining,20,New York,14,0
10.83,21,groceries,87,San Jose,26,0
14.64,23,dining,24,Los Angeles,17,0
37.18,2,entertainment,67,San Jose,18,0
66.95,4,utilities,31,Houston,16,1
17.47,1,travel,55,New York,27,0
12.8,13,gas,64,New York,15,0
20.1,1,dining,50,San Diego,20,0
36.64,12,groceries,60,San Antonio,20,0
4.74,6,entertainment,46,San Diego,15,0
2.02,9,dining,74,Houston,22,0
11.58,12,groceries,22,Philadelphia,22,0
5.93,15,utilities,77,Chicago,18,0
12.08,13,electronics,87,San Diego,19,0
17.33,10,dining,19,Houston,22,0
12.77,9,entertainment,87,Chicago,18,0
85.84,5,groceries,60,Houston,14,0
27.85,3,groceries,21,Philadelphia,23,0
27.13,20,dining,73,San Antonio,21,0
37.42,0,groceries,76,San Antonio,14,0
6.43,6,electronics,26,Houston,23,0
56.78,23,groceries,20,San Diego,14,0
18.62,8,gas,65,San Antonio,22,0
39.27,7,travel,60,Los Angeles,18,0
6.88,4,gas,18,San Diego,15,0
4.25,18,travel,74,Dallas,19,0
45.51,9,groceries,70,Phoenix,17,0
29.27,10,dining,33,Houston,25,0
8.15,14,travel,68,Houston,18,0
8.42,5,entertainment,72,Houston,12,0
61.89,14,travel,18,Philadelphia,19,0
6.11,4,gas,45,Houston,16,1
103.82,18,groceries,70,San Antonio,13,0
8.16,21,dining,75,San Antonio,16,0
38.03,18,utilities,90,Phoenix,27,0
14.46,9,dining,77,Phoenix,18,0
36.72,11,dining,76,San Jose,27,0
11.66,21,dining,39,San Diego,19,0
17.07,3,entertainment,25,San Antonio,17,0
20.92,17,electronics,66,San Antonio,17,0
7.37,15,gas,59,Philadelphia,31,0
42.13,7,groceries,44,San Antonio,16,0
12.02,3,electronics,56,San Antonio,17,0
15.98,22,utilities,42,San Jose,26,0
7.43,11,electronics,55,Los Angeles,11,1
1.55,1,groceries,41,San Jose,21,0
16.59,3,gas,41,Los Angeles,20,1
224.22,4,gas,77,San Jose,25,0
44.02,2,groceries,67,San Antonio,25,0
19.7,8,utilities,83,San Jose,22,0
15.44,20,groceries,31,San Antonio,14,0
20.54,17,utilities,70,San Antonio,16,0
34.71,10,utilities,49,Phoenix,18,0
6.17,2,groceries,65,New York,16,0
61.21,22,travel,56,Los Angeles,19,0
41.07,1,gas,57,Dallas,10,0
41.19,8,utilities,59,San Diego,24,0
31.14,13,groceries,25,San Diego,26,0
20.48,3,travel,43,San Jose,32,1
39.36,8,gas,29,New York,20,0
36.3,12,utilities,60,Philadelphia,18,0
14.1,17,gas,68,Dallas,21,0
11.32,14,travel,80,San Diego,21,0
22.24,9,gas,66,Chicago,19,0
94.54,15,entertainment,44,Houston,29,0
5.82,11,dining,26,Chicago,17,0
4.63,19,entertainment,56,Philadelphia,24,0
23.68,4,travel,82,Dallas,12,1
21.13,1,utilities,88,San Diego,20,1
23.89,9,groceries,88,San Jose,30,0
25.63,0,electronics,24,Houston,23,0
16.07,6,groceries,89,Los Angeles,16,0
89.11,16,gas,84,San Diego,20,0
4.05,15,electronics,27,San Diego,17,0
8.77,23,electronics,88,Philadelphia,20,0
18.12,2,gas,70,San Diego,15,0
3.88,13,gas,74,Dallas,17,0
16.85,9,utilities,44,New York,24,0
105.79,21,travel,71,Dallas,18,0
20.51,6,groceries,21,Los Angeles,29,0
25.3,16,travel,40,New York,14,0
5.7,5,entertainment,65,San Diego,20,0
10.84,22,utilities,59,San Diego,11,0
13.8,21,utilities,20,Houston,27,0
14.62,3,entertainment,20,San Diego,20,0
72.36,16,groceries,45,San Antonio,19,0
35.08,8,dining,80,Los Angeles,21,0
6.61,3,entertainment,48,Phoenix,15,0
25.7,6,groceries,27,San Jose,21,0
33.06,22,electronics,66,Houston,13,1
62.81,1,gas,38,Chicago,18,0
97.57,16,utilities,70,New York,17,0
7.28,23,groceries,71,Phoenix,21,0
8.93,7,travel,74,San Jose,18,0
5.71,22,gas,37,San Diego,15,0
15.89,14,travel,66,Dallas,19,0
32.02,14,gas,24,San Antonio,24,0
53.91,7,utilities,46,New York,21,0
18.62,15,entertainment,65,New York,22,0
14.59,18,dining,30,New York,22,0
23.38,10,entertainment,20,Los Angeles,22,0
8.71,1,groceries,19,New York,19,1
162.31,22,entertainment,33,Houston,19,0
4.02,23,utilities,23,San Jose,19,0
24.16,16,groceries,62,Dallas,24,0
151.96,15,electronics,88,Houston,12,0
20.22,14,entertainment,22,Houston,26,0
16.61,12,entertainment,73,San Antonio,16,0
14.05,14,dining,88,Dallas,19,0
16.77,3,groceries,49,San Antonio,20,0
79.27,15,travel,66,New York,25,0
2.2,11,entertainment,30,New York,19,0
93.08,3,utilities,47,Houston,20,1
4.84,2,entertainment,42,Houston,20,0
15.38,21,dining,77,New York,19,0
13.08,16,electronics,76,Philadelphia,19,0
36.18,21,dining,45,San Jose,23,0
4.06,17,entertainment,75,Los Angeles,23,0
31.89,17,travel,37,Phoenix,19,1
152.07,22,gas,51,San Diego,23,0
5.14,16,entertainment,22,Chicago,17,0
24.28,11,groceries,77,Dallas,23,0
10.36,22,entertainment,60,San Antonio,24,0
30.75,20,travel,74,Dallas,22,0
20.47,23,groceries,74,New York,20,0
10.58,3,utilities,71,Phoenix,26,1
32.72,11,groceries,62,Chicago,18,0
122.04,22,dining,54,Houston,21,0
16.59,21,electronics,65,Houston,16,0
41.25,20,dining,71,San Antonio,20,0
5.51,19,gas,65,San Jose,18,0
7.72,14,groceries,23,San Diego,20,0
32.21,22,utilities,51,San Jose,19,0
88.6,15,entertainment,80,Phoenix,25,0
28.66,4,groceries,65,San Jose,20,0
14.69,20,dining,40,San Antonio,23,0
20.07,14,groceries,30,Chicago,19,0
5.75,16,groceries,64,Chicago,23,0
36.76,17,groceries,61,Chicago,21,0
48.54,4,utilities,49,Houston,19,0
12.78,12,travel,43,Philadelphia,25,0
12.55,18,travel,70,Phoenix,25,0
26.2,12,groceries,31,San Diego,25,0
12.98,17,utilities,69,Phoenix,14,0
18.8,13,utilities,53,Phoenix,26,0
163.98,3,gas,25,San Jose,19,0
15.69,3,groceries,57,Los Angeles,21,0
14.04,19,dining,39,Phoenix,16,0
10.51,19,dining,33,San Antonio,21,0
42.27,18,electronics,77,Los Angeles,11,0
16.76,12,groceries,77,Philadelphia,18,0
10.49,11,electronics,27,San Antonio,25,0
75.29,6,dining,42,Phoenix,18,0
83.06,11,dining,48,Dallas,18,0
11.02,20,groceries,38,Houston,14,0
3.11,3,electronics,50,San Jose,21,0
55.01,1,electronics,48,New York,17,0
10.13,1,groceries,38,San Diego,12,1
44.28,4,gas,53,San Diego,14,0
2.8,22,electronics,82,San Antonio,18,0
49.04,9,gas,21,San Diego,13,0
5.98,9,entertainment,85,Los Angeles,19,0
41.71,8,dining,21,Chicago,20,0
20.37,12,travel,26,Dallas,10,0
7.74,6,gas,47,New York,16,0
13.37,4,gas,62,San Diego,19,1
39.9,9,gas,21,San Diego,23,0
22.33,9,utilities,86,San Antonio,24,0
36.03,5,electronics,40,Phoenix,18,0
144.96,18,electronics,33,Houston,19,0
4.2,20,utilities,39,San Jose,20,0
101.21,7,electronics,89,San Jose,19,0
22.29,0,utilities,65,San Jose,18,0
8.18,16,gas,79,San Jose,18,0
5.31,6,groceries,77,Philadelphia,23,0
16.62,13,entertainment,22,New York,10,0
50.48,20,gas,24,Phoenix,23,0
17.68,20,entertainment,68,Houston,22,0
91.03,16,dining,82,Houston,19,0
4.71,8,gas,26,San Antonio,17,0
19.84,16,travel,62,Dallas,23,0
5.74,4,electronics,64,San Diego,17,0
28.89,19,travel,84,San Diego,22,0
48.76,7,groceries,41,Phoenix,22,0
13.19,5,entertainment,27,Philadelphia,16,0
1.49,10,gas,90,Los Angeles,15,0
24.51,18,groceries,65,Chicago,17,0
31.09,3,groceries,52,Phoenix,22,0
30.09,17,electronics,71,Los Angeles,26,0
69.12,0,groceries,88,Chicago,17,1
6.88,12,gas,33,Houston,18,0
39.65,13,gas,70,Philadelphia,16,0
66.19,23,entertainment,57,Phoenix,21,0
3.39,0,gas,37,San Jose,22,0
27.65,10,travel,86,Houston,26,0
12.13,16,entertainment,62,Los Angeles,21,0
18.51,3,electronics,23,Phoenix,21,0
28.44,11,entertainment,86,Phoenix,17,0
12.34,9,utilities,66,San Antonio,23,0
10.22,5,travel,56,New York,21,0
20.78,0,utilities,19,Houston,13,0
6.77,6,utilities,56,Phoenix,18,0
6.78,20,dining,38,San Diego,15,0
39.62,15,gas,57,San Diego,23,0
6.37,23,electronics,71,New York,24,0
39.11,13,groceries,29,Phoenix,15,0
31.9,22,utilities,54,San Jose,23,0
3.58,19,entertainment,55,New York,13,0
10.2,19,groceries,32,New York,17,0
66.29,5,entertainment,24,Los Angeles,14,0
7.53,21,entertainment,67,Los Angeles,21,0
12.62,4,groceries,82,Dallas,17,0
31.88,23,groceries,84,Houston,13,0
43.96,20,gas,61,Chicago,14,0
15.62,17,entertainment,48,New York,15,0
11.05,14,electronics,60,Los Angeles,22,0
83.29,5,gas,65,Philadelphia,25,0
114.31,18,travel,78,Dallas,14,1
53.46,0,dining,27,Phoenix,24,0
21.87,0,travel,46,Houston,19,0
8.95,12,electronics,65,Phoenix,21,0
8.75,2,gas,79,Dallas,22,0
33.87,9,dining,30,San Antonio,13,0
30.52,20,gas,61,San Diego,15,0
81.58,2,groceries,64,Houston,22,1
38.49,8,dining,81,San Diego,22,0
4.47,7,entertainment,70,Philadelphia,14,0
57.51,2,travel,61,Phoenix,30,0
7.4,12,dining,45,San Antonio,13,0
13.68,5,entertainment,19,Philadelphia,26,0
25.8,12,gas,74,Chicago,25,0
147.77,22,electronics,74,Phoenix,28,0
450.3,19,dining,51,Dallas,18,0
36.85,19,entertainment,75,San Antonio,25,0
16.72,11,gas,69,Houston,22,0
34.28,12,gas,46,San Antonio,19,0
48.8,1,gas,52,Phoenix,20,0
14.58,20,electronics,65,Los Angeles,20,1
120.93,23,groceries,50,Philadelphia,18,0
25.28,22,electronics,90,San Antonio,20,0
33.04,15,electronics,26,San Diego,23,0
39.09,22,travel,65,Philadelphia,16,0
30.62,5,gas,84,San Diego,24,0
46.48,18,entertainment,53,San Antonio,16,0
10.83,20,dining,88,Los Angeles,21,0
11.49,12,travel,61,Philadelphia,13,0
6.68,16,gas,77,Dallas,24,0
31.17,22,utilities,80,Philadelphia,18,0
43.77,8,electronics,22,Houston,24,0
31.75,16,utilities,57,San Antonio,18,0
107.18,1,gas,36,Chicago,21,0
19.97,18,travel,64,Phoenix,20,0
39.2,18,entertainment,82,New York,23,0
6.74,23,travel,84,San Jose,31,0
13.64,6,entertainment,35,Chicago,17,0
40.27,21,entertainment,67,San Diego,14,0
46.95,9,gas,47,Dallas,15,0
14.97,9,groceries,83,Dallas,18,1
18.7,19,gas,22,San Jose,17,0
4.4,8,electronics,59,Los Angeles,29,0
14.05,16,travel,22,Houston,18,0
48.93,14,entertainment,67,Phoenix,22,0
35.7,1,gas,75,Chicago,25,0
33.14,3,gas,25,New York,22,0
21.11,18,travel,48,Philadelphia,11,1
20.23,16,travel,29,San Jose,31,0
10.38,4,entertainment,38,Los Angeles,18,0
40.4,6,dining,79,Dallas,20,0
30.6,17,utilities,50,New York,23,0
32.85,20,electronics,43,Dallas,16,0
11.87,21,electronics,57,San Antonio,14,0
2.33,6,dining,82,San Jose,18,0
60.17,16,groceries,76,Los Angeles,25,0
12.44,6,dining,32,Philadelphia,24,0
8.48,3,groceries,18,San Diego,11,0
40.18,7,groceries,28,Los Angeles,18,0
13.57,12,dining,72,Phoenix,16,0
57.97,3,electronics,19,Philadelphia,21,0
37.23,5,utilities,82,Chicago,21,0
39.79,4,electronics,61,Los Angeles,16,0
5.12,11,gas,33,Philadelphia,21,0
67.49,3,electronics,39,Chicago,18,0
26.08,23,electronics,35,Los Angeles,29,0
13.88,8,dining,64,New York,23,0
23.18,3,dining,47,San Diego,18,0
3.4,18,gas,27,New York,19,0
30.22,23,gas,75,Phoenix,19,0
7.18,13,dining,79,Philadelphia,23,0
5.19,4,electronics,23,Chicago,18,0
4.38,17,utilities,84,San Antonio,15,0
61.11,9,groceries,58,Los Angeles,15,0
10.71,18,travel,60,San Antonio,22,1
93.1,11,groceries,35,Los Angeles,26,0
11.75,17,gas,75,Phoenix,16,0
3.64,16,gas,77,San Antonio,20,0
6.58,23,groceries,44,Chicago,14,0
69.12,10,travel,85,Houston,22,0
17.19,2,electronics,39,New York,18,0
11.61,22,utilities,41,Chicago,21,0
23.57,16,utilities,57,Dallas,18,0
33.17,0,groceries,83,San Jose,20,0
61.4,14,travel,57,Phoenix,19,1
85.5,8,gas,23,San Diego,27,0
14.02,14,entertainment,35,Los Angeles,21,0
5.33,23,electronics,47,Chicago,21,0
13.28,2,groceries,38,San Antonio,26,0
26.06,21,utilities,79,San Jose,20,0
7.66,18,gas,27,Houston,15,0
7.71,12,dining,30,Dallas,24,0
28.33,11,dining,26,San Antonio,26,0
19.13,19,travel,85,New York,20,0
20.76,0,travel,56,Houston,20,0
9.41,20,groceries,41,San Jose,14,0
15.95,16,entertainment,51,Philadelphia,22,0
7.97,12,utilities,78,Philadelphia,23,0
48.92,0,groceries,58,San Jose,22,0
56.56,9,entertainment,22,Philadelphia,21,0
3.17,14,gas,67,Phoenix,13,0
7.93,6,travel,21,Chicago,21,0
4.5,21,dining,68,Los Angeles,25,0
10.49,17,electronics,69,Chicago,23,0
18.48,15,gas,56,Dallas,16,0
4.71,13,dining,25,Chicago,12,0
7.99,17,utilities,62,Chicago,16,0
7.36,6,utilities,45,New York,20,0
24.71,16,dining,44,Los Angeles,9,0
21.53,17,gas,82,Chicago,19,0
9.76,11,dining,51,Los Angeles,23,0
23.97,7,entertainment,79,San Diego,15,0
11.63,21,groceries,79,Philadelphia,17,0
15.31,1,travel,55,San Antonio,20,0
107.07,6,entertainment,43,New York,18,0
76.74,3,electronics,41,Philadelphia,19,1
5.48,17,dining,56,Los Angeles,25,0
46.05,5,electronics,38,Philadelphia,20,0
45.21,8,electronics,64,Chicago,13,0
6.37,8,entertainment,65,San Antonio,24,0
45.55,13,travel,30,Chicago,14,0
93.5,7,gas,20,Dallas,23,0
6.54,18,utilities,49,Chicago,22,0
8.02,2,groceries,52,San Antonio,14,0
55.57,17,utilities,36,Houston,14,0
26.35,4,travel,31,San Diego,15,0
34.86,13,utilities,65,Los Angeles,23,0
28.24,3,dining,85,San Diego,14,0
29.69,6,dining,62,Dallas,17,0
5.33,19,entertainment,36,San Diego,14,0
57.24,11,electronics,81,Philadelphia,24,0
64.69,1,travel,83,San Jose,23,0
15.97,10,travel,83,New York,23,0
19.23,13,utilities,62,San Antonio,15,0
4.34,21,entertainment,84,New York,18,0
33.59,22,utilities,86,San Antonio,11,0
35.59,15,utilities,20,Los Angeles,23,0
18.87,19,travel,55,San Diego,18,0
61.83,5,utilities,59,Los Angeles,13,0
14.38,22,electronics,57,Chicago,18,0
35.33,3,utilities,67,Chicago,25,0
7.25,14,electronics,52,New York,28,0
19.62,23,travel,41,Phoenix,28,0
16.87,0,entertainment,34,Phoenix,21,0
25.16,6,dining,57,San Jose,24,0
13.88,11,electronics,83,Phoenix,20,0
17.61,9,entertainment,61,Dallas,18,0
45.88,4,entertainment,40,Philadelphia,21,0
12.98,11,electronics,23,Philadelphia,19,0
4.03,17,travel,83,Chicago,13,0
115.54,9,groceries,38,Phoenix,27,0
79.95,5,entertainment,52,San Jose,23,0
5.52,11,entertainment,46,San Antonio,17,0
40.03,6,travel,24,Chicago,22,0
12.15,17,travel,70,Los Angeles,25,0
26.14,1,utilities,54,Phoenix,20,0
26.96,9,travel,40,Chicago,25,0
15.89,14,entertainment,25,Phoenix,16,0
9.17,11,electronics,65,Dallas,14,0
10.07,16,groceries,27,San Jose,18,0
8.04,3,gas,41,New York,24,0
8.74,6,utilities,64,Houston,25,0
18.78,8,gas,70,San Jose,19,0
9.82,18,electronics,56,Phoenix,14,0
39.73,22,groceries,84,Los Angeles,19,0
88.88,6,groceries,83,Los Angeles,16,0
11.25,22,groceries,23,New York,22,0
25.52,1,dining,38,San Diego,15,0
33.11,5,electronics,90,Los Angeles,22,0
32.2,17,utilities,53,Chicago,14,0
21.67,5,utilities,20,Los Angeles,23,0
42.21,12,groceries,59,Houston,20,0
32.53,18,electronics,62,New York,21,0
5.83,1,dining,61,Chicago,22,0
47.9,11,groceries,50,Phoenix,19,0
48.78,14,travel,77,San Jose,26,1
9.36,13,gas,87,New York,17,0
20.86,5,utilities,43,Houston,18,0
39.78,17,gas,38,Philadelphia,18,0
16.29,4,entertainment,19,Houston,18,0
58.73,17,groceries,64,San Antonio,25,0
213.55,2,travel,47,San Antonio,12,1
9.15,2,utilities,44,Philadelphia,20,0
5.05,21,gas,88,Dallas,28,0
27.22,21,dining,37,Los Angeles,7,0
41.33,9,electronics,67,San Jose,16,0
15.94,18,utilities,40,San Diego,20,0
85.91,2,gas,30,San Diego,19,0
5.27,11,electronics,21,San Jose,27,0
40.16,15,gas,31,Houston,20,0
10.96,16,electronics,37,Philadelphia,15,0
112.1,6,dining,30,Philadelphia,17,0
147.31,12,dining,20,Phoenix,24,0
9.33,23,groceries,64,New York,16,0
11.59,1,groceries,20,Chicago,21,0
47.45,3,utilities,18,San Antonio,19,0
13.64,9,dining,41,San Diego,26,0
19.19,6,travel,52,Los Angeles,22,0
20.6,23,gas,31,Chicago,21,0
2.95,16,gas,84,Houston,23,0
19.81,19,gas,30,Phoenix,17,0
10.08,5,utilities,64,Chicago,16,0
12.27,18,gas,67,Phoenix,24,0
85.08,4,entertainment,43,San Diego,20,0
5.72,9,electronics,20,San Diego,13,0
45.3,8,gas,68,Los Angeles,26,0
15.2,12,electronics,57,Philadelphia,21,1
15.18,18,groceries,85,Houston,14,0
44.27,20,gas,53,Dallas,20,0
28.22,23,travel,68,San Jose,19,0
35.54,5,dining,18,Los Angeles,16,0
52.89,3,dining,50,San Diego,16,0
14.42,23,groceries,24,New York,20,0
10.89,2,entertainment,69,Philadelphia,17,0
6.79,2,utilities,28,San Jose,16,0
8.8,3,utilities,44,New York,30,0
383.41,4,travel,31,Los Angeles,19,1
69.73,7,groceries,63,Chicago,22,0
5.2,15,groceries,27,Dallas,26,0
5.35,21,entertainment,41,Phoenix,26,0
32.52,2,gas,78,San Jose,17,0
34.72,23,utilities,35,San Jose,20,0
34.77,11,gas,26,Los Angeles,30,0
15.57,7,groceries,34,San Jose,26,0
17.72,12,gas,75,Phoenix,22,0
27.88,3,dining,30,Phoenix,24,0
21.89,13,travel,67,New York,35,0
2.18,13,utilities,23,Chicago,14,0
15.96,12,entertainment,68,Phoenix,18,0
8.57,5,travel,53,Dallas,17,0
23.93,16,electronics,88,San Jose,17,0
397.53,3,dining,42,New York,11,0
29.01,7,entertainment,28,San Diego,23,0
14.68,16,travel,61,New York,16,0
50.49,2,groceries,31,Dallas,13,0
32.55,16,electronics,46,Philadelphia,23,0
30.57,8,entertainment,67,New York,17,0
36.85,1,groceries,22,San Diego,22,0
157.05,12,dining,89,Phoenix,25,0
6.48,19,electronics,86,San Antonio,18,0
32.25,1,utilities,74,San Antonio,29,0
7.95,19,groceries,43,San Antonio,17,0
35.01,10,travel,23,Philadelphia,20,0
8.01,21,gas,33,San Diego,17,0
13.23,14,entertainment,77,Dallas,22,0
14.95,10,electronics,29,Los Angeles,14,1
53.29,22,groceries,20,San Antonio,18,0
50.32,2,utilities,80,Los Angeles,28,0
5.78,2,gas,81,Philadelphia,20,0
21.22,11,entertainment,79,Los Angeles,19,0
9.88,23,entertainment,23,San Jose,23,0
5.71,4,groceries,36,Philadelphia,18,0
16.17,19,utilities,35,Los Angeles,19,0
14.75,6,dining,60,New York,22,0
227.4,6,gas,90,San Antonio,16,0
30.97,12,dining,20,Chicago,23,0
5.07,8,electronics,89,Houston,19,0
11.42,20,groceries,55,Philadelphia,20,0
55.78,12,gas,85,Phoenix,16,0
162.14,11,electronics,61,Houston,22,0
4.11,12,dining,80,Dallas,19,0
3.07,23,gas,59,Philadelphia,11,0
130.45,9,entertainment,81,Philadelphia,21,0
29.65,0,electronics,71,Los Angeles,34,1
8.43,7,utilities,88,Philadelphia,27,0
34.28,21,travel,54,San Antonio,17,0
1.44,15,dining,21,San Diego,19,0
20.15,12,dining,19,San Diego,18,0
27.88,2,utilities,61,Dallas,22,0
50.62,2,gas,84,San Jose,22,0
7.29,23,gas,85,Chicago,19,0
21.88,4,gas,79,San Jose,20,0
7.96,10,electronics,18,San Antonio,20,0
25.93,6,groceries,34,San Antonio,22,0
8.2,20,entertainment,33,New York,18,0
13.36,23,travel,26,San Diego,22,0
7.42,9,groceries,70,Houston,17,0
38.52,9,groceries,90,Phoenix,14,0
47.39,19,utilities,76,Philadelphia,22,0
15.89,1,electronics,26,Chicago,26,1
20.87,2,dining,29,Phoenix,19,0
4.72,7,dining,58,San Jose,18,0
14.88,10,utilities,32,Phoenix,27,0
19.1,12,electronics,83,New York,25,0
276.11,6,utilities,28,Chicago,16,0
6.61,12,dining,25,Chicago,18,0
86.85,1,groceries,72,New York,18,0
54.43,5,entertainment,23,San Antonio,11,0
26.59,8,gas,70,New York,24,0
116.58,19,electronics,37,San Antonio,23,0
29.14,1,travel,56,Houston,14,0
29.64,17,travel,89,Dallas,24,0
19.05,15,groceries,51,San Antonio,18,0
68.28,11,utilities,74,Phoenix,19,0
60.13,6,utilities,36,San Antonio,18,0
10.74,6,dining,88,Dallas,16,0
5.37,16,groceries,48,San Jose,14,0
16.4,12,dining,57,Philadelphia,28,0
9.02,10,dining,31,New York,28,0
18.85,5,travel,54,Philadelphia,18,0
69.23,22,dining,61,New York,23,0
12.71,13,gas,26,Houston,28,0
19.24,5,dining,75,San Diego,23,0
21.29,5,travel,37,Phoenix,15,0
46.92,1,gas,67,Phoenix,20,0
2.12,21,utilities,37,San Jose,16,0
10.95,19,electronics,53,San Diego,19,0
24.81,14,entertainment,44,San Diego,14,0
66.69,16,dining,89,New York,22,0
12.28,7,gas,49,Phoenix,14,0
3.08,4,electronics,18,Phoenix,22,0
37.33,16,travel,34,San Diego,27,0
10.64,19,electronics,26,New York,10,0
6.11,0,entertainment,62,San Antonio,11,0
10.76,21,electronics,83,San Antonio,19,0
16.7,17,gas,49,Dallas,15,0
10.97,14,electronics,62,Los Angeles,18,0
2.21,4,electronics,26,Chicago,19,0
49.26,6,electronics,47,Houston,29,0
71.87,17,groceries,55,New York,20,0
38.53,5,dining,77,San Antonio,16,0
6.44,21,travel,18,San Jose,28,0
16.42,20,entertainment,22,Chicago,24,0
19.95,4,travel,80,Chicago,14,0
36.55,18,groceries,53,Chicago,21,0
39.19,9,groceries,82,San Diego,22,0
9.64,14,gas,90,Dallas,13,0
21.8,9,groceries,41,San Jose,28,0
31.73,15,dining,21,Los Angeles,21,0
86.13,11,groceries,85,San Jose,19,0
40.63,17,electronics,42,San Jose,18,0
44.21,22,travel,24,New York,20,0
21.84,0,utilities,30,Dallas,20,0
82.31,15,entertainment,85,Philadelphia,18,0
30.26,21,groceries,60,Dallas,17,0
8.49,5,travel,74,Philadelphia,21,0
81.73,2,gas,53,Los Angeles,15,0
40.36,1,groceries,31,New York,25,1
12.9,1,dining,89,San Diego,28,1
12.43,12,groceries,44,Chicago,16,0
27.02,8,groceries,54,New York,18,0
31.92,15,groceries,88,San Diego,17,0
24.47,4,gas,42,New York,17,0
27.42,22,groceries,84,San Diego,27,0
109.94,20,entertainment,21,New York,22,0
58.65,6,travel,33,Dallas,14,0
24.3,12,dining,36,Dallas,17,0
51.49,19,groceries,46,Dallas,20,0
7.15,23,groceries,68,Chicago,13,0
29.9,12,groceries,35,Houston,31,0
122.65,6,groceries,75,Phoenix,17,0
16.15,9,electronics,61,Philadelphia,14,0
8.61,14,electronics,33,Dallas,22,0
10.46,20,utilities,82,Houston,21,0
6.76,5,groceries,19,Philadelphia,24,0
9.16,4,utilities,73,New York,12,0
13.87,22,entertainment,45,Los Angeles,16,0
4.93,1,utilities,82,San Diego,15,0
20.4,20,travel,22,Houston,20,0
49.52,14,electronics,39,San Jose,23,0
8.1,15,electronics,30,San Antonio,25,0
91.77,18,groceries,82,Houston,25,0
33.47,8,groceries,33,Dallas,15,0
56.29,21,entertainment,81,Dallas,20,0
10.4,18,dining,49,Houston,15,0
47.21,6,entertainment,68,San Diego,20,0
